t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
24.53 -6.49421 14.0855 11.2667 1.43048 5.35609 -24.3934 32.7395 37.6537 -18.8337 29.475 24.6526 15.4168 11.8528 0.457071 33.5265 -32.5761 -35.4033 18.5935 -16.679 -7.78672 0.490917 0.628172 0.974287 0.919209 0.0654683 0.0681174 0.00755764 0.695057 0.999997 0.999983 0.120587 0.166719 0.401647 0.492477 0.999845 0.996739 0.546319 0.630135 0.99874 0.13502 0.371475 0.0795869 0.854755 0.820618 0.998234 0.102444 1.6823e-006 0.000105034 0.720043 0.546652 0.796476 0.216996 0.0273435 0.328601 0.193915 0.0851022 0.657704 0.0314525 0.644002 0.0307972 0.6303 0.030142 0.616597 0.0294867 0.602895 0.0288314 0.589193 0.0281762 0.162145 0.607112 0.158284 0.584655 0.154424 0.562588 0.0179675 0.568555 0.0175068 0.553896 0.0170461 0.539241 0.340044 0.518712 0.330598 0.497364 0.321152 0.476411 0.480865 0.0579227 0.466293 0.0344403 0.451722 0.0123158 0.433395 0.00122408 0.418948 0.00346938 0.404502 0.00555702 0.282828 0.0892154 0.272353 0.169649 0.261878 0.243641
24.57 -5.10609 13.4336 12.9476 -0.437111 3.97754 -21.3091 32.1821 37.7084 -21.7542 30.9926 26.351 11.4292 13.788 2.63861 33.2725 -31.1203 -35.5299 19.9069 -18.858 -9.82719 0.610166 0.598769 0.930096 0.862023 0.0693893 0.072105 0.00766932 0.696727 0.999998 0.999987 0.107754 0.148446 0.290486 0.529137 0.999933 0.998332 0.495668 0.586025 0.997599 0.14797 0.628915 0.174204 0.847134 0.82898 0.998758 0.100042 1.15218e-006 5.33457e-005 0.741496 0.578481 0.817394 0.180876 0.0114863 0.193136 0.230826 0.103388 0.664125 0.0244988 0.650289 0.0239884 0.636453 0.023478 0.622617 0.0229676 0.608781 0.0224572 0.594945 0.0219469 0.226565 0.598055 0.22117 0.571857 0.215776 0.546243 0.0131149 0.568598 0.0127786 0.55396 0.0124423 0.539326 0.281999 0.52076 0.274166 0.501554 0.266333 0.482618 0.480651 0.128218 0.466086 0.0773369 0.45152 0.0293929 0.434579 0.000686355 0.420093 0.00218105 0.405608 0.00357108 0.295255 0.0606729 0.28432 0.127668 0.273385 0.189337
24.61 -3.49407 12.6808 14.346 -2.03413 2.76886 -17.496 31.1473 37.2216 -24.4067 32.4172 28.0376 7.33917 15.5241 4.89462 32.6633 -28.395 -34.6097 21.3703 -21.279 -12.1462 0.704367 0.56269 0.82997 0.789566 0.0760717 0.0787157 0.00956195 0.696396 0.999998 0.999989 0.0971532 0.132594 0.203415 0.563938 0.999971 0.999133 0.442465 0.537233 0.994982 0.166789 0.796031 0.313901 0.833221 0.833321 0.999061 0.0984722 1.00339e-006 3.17827e-005 0.760519 0.608319 0.838993 0.151662 0.00442648 0.105632 0.269686 0.1265 0.668708 0.0196713 0.654777 0.0192615 0.640845 0.0188516 0.626914 0.0184418 0.612982 0.018032 0.599051 0.0176222 0.290472 0.575464 0.283556 0.548347 0.27664 0.521885 0.0101726 0.568629 0.00991176 0.554006 0.00965093 0.539385 0.226704 0.522123 0.220407 0.504407 0.214109 0.486875 0.480174 0.207372 0.465623 0.131587 0.451072 0.060146 0.435413 0.000330355 0.420899 0.0013297 0.406386 0.00225936 0.306286 0.0406375 0.294942 0.0928038 0.283598 0.140841
24.65 -1.75564 11.7662 15.4948 -3.37658 1.63691 -13.2488 29.4775 36.0788 -26.788 33.6979 29.6982 3.29403 17.1486 7.21116 31.6478 -24.7133 -32.6683 22.9239 -23.7072 -14.7248 0.776993 0.519854 0.671428 0.714078 0.0864917 0.087962 0.0145412 0.694188 0.999998 0.99999 0.0884224 0.11885 0.138443 0.595482 0.999988 0.999537 0.389735 0.486144 0.988741 0.190797 0.890223 0.467008 0.815355 0.833096 0.999219 0.0976594 1.16232e-006 2.32903e-005 0.777323 0.636122 0.862388 0.128774 0.00157911 0.0518336 0.309758 0.154323 0.672028 0.0163423 0.658027 0.0160018 0.644027 0.0156613 0.630026 0.0153209 0.616026 0.0149804 0.602025 0.01464 0.349185 0.530997 0.340872 0.510697 0.332558 0.49077 0.0089792 0.568651 0.00874896 0.554038 0.00851873 0.539427 0.177368 0.523031 0.172441 0.506337 0.167514 0.489766 0.479068 0.278583 0.464551 0.188668 0.450034 0.103844 0.435991 9.39968e-005 0.421458 0.000766697 0.406925 0.00139279 0.31661 0.0269387 0.304883 0.0654541 0.293157 0.10093
24.69 0.019175 10.6569 16.419 -4.46578 0.531765 -8.82435 27.0676 34.2183 -28.8823 34.8041 31.3162 -0.630507 18.7271 9.52769 30.2373 -20.4727 -29.8767 24.4484 -25.9253 -17.4588 0.832844 0.471494 0.507507 0.646561 0.101838 0.0997979 0.0261863 0.690077 0.999997 0.99999 0.081294 0.107 0.0918188 0.622928 0.999995 0.999745 0.339984 0.435219 0.973672 0.219091 0.942337 0.604533 0.795081 0.828523 0.999273 0.0975344 1.81131e-006 2.16353e-005 0.792104 0.661908 0.886837 0.111137 0.000535534 0.0222061 0.350498 0.186551 0.674492 0.0140711 0.66044 0.013778 0.646388 0.0134848 0.632336 0.0131917 0.618284 0.0128985 0.604232 0.0126054 0.400623 0.466686 0.391085 0.461561 0.381546 0.456144 0.00995007 0.568667 0.00969494 0.554062 0.00943981 0.539457 0.135493 0.523639 0.131729 0.507636 0.127966 0.491717 0.476438 0.336022 0.462001 0.242885 0.447563 0.154933 0.436383 -6.34717e-005 0.421837 0.000393843 0.407291 0.000819765 0.326663 0.0177364 0.314564 0.0449756 0.302466 0.0700689
24.73 1.76776 9.37015 17.1404 -5.32026 -0.55533 -4.41137 23.978 31.7005 -30.572 35.7101 32.865 -4.41686 20.303 11.7961 28.469 -16.02 -26.4989 25.8258 -27.7926 -20.1942 0.87568 0.42115 0.381076 0.591299 0.122681 0.114069 0.0530822 0.683801 0.999996 0.999987 0.0756356 0.0969754 0.0598089 0.645947 0.999998 0.999855 0.294878 0.386546 0.938375 0.250814 0.970714 0.71737 0.772934 0.819916 0.999237 0.0980309 3.73877e-006 2.56698e-005 0.805061 0.685735 0.910543 0.0976744 0.000178923 0.00825754 0.391419 0.222618 0.676382 0.0125506 0.662291 0.0122892 0.6482 0.0120277 0.634109 0.0117662 0.620017 0.0115047 0.605926 0.0112433 0.444294 0.394875 0.433716 0.408747 0.423138 0.421483 0.0146493 0.568679 0.0142737 0.554078 0.0138981 0.539479 0.101379 0.524047 0.0985634 0.50851 0.0957473 0.493029 0.470202 0.379589 0.455953 0.291053 0.441705 0.207332 0.43664 -0.000168739 0.422085 0.000146533 0.40753 0.000440449 0.336525 0.0116197 0.324061 0.0302793 0.311597 0.0474705
24.77 3.44607 7.96929 17.6916 -5.99593 -1.6169 -0.162929 20.4413 28.7238 -31.6364 36.399 34.3111 -8.07073 21.9047 13.9916 26.3655 -11.6159 -22.8188 26.9783 -29.2634 -22.7938 0.908276 0.372787 0.293579 0.547097 0.148941 0.130533 0.1121 0.67462 0.999992 0.99998 0.0715356 0.0889339 0.0390556 0.664585 0.999999 0.999914 0.255235 0.341595 0.864153 0.285699 0.985703 0.806092 0.748204 0.806884 0.999101 0.0990923 9.8879e-006 3.83461e-005 0.816386 0.707693 0.931729 0.0874637 6.10563e-005 0.00270634 0.431991 0.261752 0.677896 0.0115687 0.663773 0.0113276 0.64965 0.0110866 0.635528 0.0108456 0.621405 0.0106046 0.607282 0.0103636 0.480525 0.326676 0.469083 0.358891 0.457642 0.389155 0.0268247 0.568687 0.0261369 0.55409 0.025449 0.539494 0.074594 0.524323 0.0725219 0.509099 0.0704499 0.493912 0.456271 0.411322 0.442445 0.331953 0.428619 0.256765 0.436793 -0.000239045 0.422233 -1.73894e-005 0.407673 0.000189529 0.345998 0.00757621 0.333183 0.0201002 0.320368 0.0316392
24.81 5.01848 6.54164 18.1219 -6.57165 -2.64436 3.77536 16.7717 25.5733 -31.7855 36.873 35.6185 -11.6103 23.5548 16.1145 23.8799 -7.42422 -19.077 27.8799 -30.3931 -25.1987 0.932804 0.329036 0.233071 0.510371 0.180185 0.14893 0.221679 0.661027 0.999982 0.999965 0.0693929 0.0833321 0.0265414 0.679128 0.999999 0.999948 0.221197 0.30114 0.73884 0.324429 0.99331 0.873118 0.718683 0.787888 0.998812 0.100678 3.2115e-005 6.99516e-005 0.826238 0.727882 0.949341 0.0797713 2.18992e-005 0.000803012 0.471645 0.303056 0.679167 0.0109822 0.665018 0.0107534 0.650868 0.0105246 0.636719 0.0102958 0.62257 0.010067 0.60842 0.0098382 0.510023 0.267421 0.49788 0.315088 0.485736 0.36012 0.0527029 0.568692 0.0513515 0.554097 0.0500002 0.539502 0.0542858 0.524511 0.0527778 0.509496 0.0512699 0.494505 0.429271 0.433769 0.416263 0.365536 0.403254 0.300746 0.436858 -0.000284546 0.422296 -0.000124497 0.407735 2.51684e-005 0.35477 0.00490944 0.341631 0.0132229 0.328491 0.0208829
24.85 6.46464 5.17066 18.4911 -7.12608 -3.6333 7.28078 13.2675 22.5338 -30.7329 37.1362 36.7377 -15.0472 25.2687 18.1912 20.891 -3.50984 -15.4231 28.5383 -31.2794 -27.4177 0.951046 0.290968 0.189312 0.477062 0.215748 0.169058 0.373042 0.641208 0.999951 0.99993 0.06978 0.0807124 0.0198003 0.689984 1 0.999967 0.192468 0.265351 0.581892 0.367801 0.997002 0.921243 0.681567 0.760789 0.998242 0.102771 0.000122614 0.000149989 0.834738 0.746409 0.963141 0.0740381 8.39715e-006 0.000221798 0.509835 0.345584 0.680287 0.0107004 0.666115 0.0104775 0.651942 0.0102545 0.637769 0.0100316 0.623597 0.00980869 0.609424 0.00958576 0.533656 0.218241 0.52095 0.277804 0.508244 0.334208 0.096941 0.56869 0.0944553 0.554097 0.0919697 0.539504 0.0394135 0.524641 0.0383187 0.509764 0.0372239 0.494905 0.386919 0.449304 0.375194 0.392326 0.363469 0.338058 0.436832 -0.000306819 0.422271 -0.000188213 0.40771 -7.70819e-005 0.362571 0.00315148 0.349143 0.00864328 0.335714 0.0137037
24.89 7.78566 3.90748 18.8519 -7.71232 -4.58217 10.2896 10.1256 19.7862 -28.37 37.1607 37.5883 -18.3262 27.0245 20.2499 17.3021 0.142938 -11.897 28.9585 -31.9566 -29.4498 0.964482 0.258558 0.155657 0.443769 0.254784 0.190833 0.525222 0.61475 0.99985 0.999848 0.0729701 0.081155 0.0171791 0.697583 1 0.999978 0.168516 0.23401 0.431207 0.414955 0.998713 0.953723 0.635607 0.724421 0.997066 0.105367 0.000529277 0.000364317 0.841972 0.763369 0.973441 0.0698472 3.47315e-006 5.8482e-005 0.546109 0.388405 0.681317 0.010676 0.667123 0.0104535 0.652929 0.0102311 0.638735 0.0100087 0.624541 0.00978629 0.610347 0.00956388 0.552325 0.178227 0.539174 0.246155 0.526024 0.310562 0.1563 0.568675 0.152292 0.554084 0.148284 0.539493 0.0289419 0.524731 0.028138 0.509947 0.027334 0.495176 0.333423 0.459882 0.323319 0.413108 0.313216 0.368387 0.436674 -0.000283059 0.422118 -0.000201318 0.407562 -0.000124564 0.369242 0.00199182 0.355567 0.005615 0.341891 0.0089538
24.93 8.99179 2.76203 19.2305 -8.34054 -5.48209 12.8056 7.40645 17.3612 -24.8665 36.8888 38.0791 -21.3151 28.7442 22.2847 13.1455 3.58488 -8.47124 29.127 -32.3666 -31.2366 0.974322 0.231236 0.128257 0.40878 0.296328 0.214277 0.649439 0.583397 0.999507 0.999656 0.0787407 0.0841514 0.0180838 0.702324 1 0.999985 0.148712 0.20673 0.308284 0.463127 0.999467 0.974164 0.582072 0.679454 0.994443 0.108476 0.00250074 0.000972893 0.848004 0.778832 0.980812 0.0668896 1.56379e-006 1.51016e-005 0.58015 0.430665 0.682291 0.0109053 0.668077 0.0106781 0.653862 0.0104509 0.639648 0.0102237 0.625434 0.00999653 0.611219 0.00976934 0.566896 0.145785 0.553398 0.218834 0.539901 0.288151 0.221611 0.568618 0.215929 0.554038 0.210247 0.539458 0.0220154 0.524794 0.0214039 0.510073 0.0207923 0.49536 0.276277 0.467002 0.267905 0.428783 0.259533 0.392068 0.436264 -7.96265e-005 0.421722 -8.82003e-005 0.40718 -9.59998e-005 0.374747 0.0012256 0.360867 0.00361784 0.346988 0.00582257
24.97 10.0882 1.7194 19.6242 -8.98826 -6.31492 14.8748 5.07504 15.1908 -20.5784 36.28 38.1612 -23.8706 30.3266 24.2525 8.58303 6.85445 -5.12214 29.0316 -32.4289 -32.693 0.981501 0.208287 0.105157 0.372302 0.339363 0.239434 0.742538 0.549765 0.998325 0.999224 0.0866725 0.0890274 0.0233931 0.704523 1 0.999989 0.13243 0.183115 0.216423 0.509078 0.999784 0.986144 0.523954 0.628022 0.988128 0.112154 0.012508 0.00278983 0.852804 0.792803 0.985902 0.0649358 7.76894e-007 3.93154e-006 0.611778 0.471648 0.683217 0.0114424 0.668983 0.0112041 0.654749 0.0109657 0.640515 0.0107273 0.626282 0.0104889 0.612048 0.0102505 0.578152 0.119334 0.564387 0.19468 0.550621 0.266211 0.284697 0.568418 0.277397 0.553897 0.270097 0.539372 0.0181321 0.524838 0.0176284 0.510159 0.0171247 0.495486 0.221837 0.471756 0.215115 0.440285 0.208393 0.409887 0.435274 0.00100396 0.420765 0.000538942 0.406256 0.000103682 0.379147 0.000718083 0.365105 0.00230109 0.351062 0.00376027
25.01 11.0757 0.757854 20.0165 -9.62662 -7.06703 16.562 3.05838 13.1856 -15.9057 35.3471 37.8584 -25.901 31.6963 26.1004 3.84655 9.95622 -1.86754 28.6784 -32.0726 -33.7309 0.986714 0.189041 0.0854812 0.335658 0.382891 0.26629 0.81085 0.516122 0.994314 0.9983 0.0963969 0.0952243 0.0364419 0.704354 1 0.999992 0.119147 0.162853 0.151519 0.550309 0.999913 0.99274 0.464812 0.573029 0.972113 0.116724 0.0617251 0.00839223 0.8559 0.805113 0.989322 0.0638153 4.33287e-007 1.06642e-006 0.640937 0.510808 0.68407 0.0124325 0.669818 0.0121735 0.655567 0.0119145 0.641315 0.0116555 0.627064 0.0113965 0.612813 0.0111375 0.586773 0.0975877 0.572802 0.172912 0.558831 0.244449 0.341012 0.567738 0.332268 0.553466 0.323524 0.539179 0.0173937 0.52487 0.0169105 0.51022 0.0164274 0.495574 0.173912 0.474916 0.168642 0.448517 0.163372 0.422868 0.432816 0.00646127 0.418388 0.00353385 0.403961 0.00079347 0.382569 0.000380737 0.3684 0.00143199 0.354231 0.0024013
25.05 11.9587 -0.144544 20.3944 -10.2401 -7.7446 17.9416 1.2773 11.2762 -11.1992 34.153 37.2557 -27.3704 32.8309 27.7931 -0.801054 12.8595 1.25263 28.0765 -31.1641 -34.2312 0.990476 0.172931 0.0688154 0.30025 0.425986 0.294723 0.860934 0.483931 0.98134 0.996425 0.10769 0.102333 0.064946 0.701732 1 0.999993 0.108525 0.145792 0.107555 0.585488 0.999964 0.996209 0.407865 0.517435 0.931944 0.123546 0.242138 0.0256116 0.855126 0.815148 0.991567 0.063407 2.77426e-007 3.12889e-007 0.667655 0.547771 0.684772 0.0141712 0.670506 0.013876 0.65624 0.0135807 0.641974 0.0132855 0.627708 0.0129903 0.613442 0.012695 0.593322 0.0795876 0.579196 0.153113 0.565069 0.222959 0.388899 0.565493 0.378927 0.552163 0.368955 0.538772 0.020959 0.524893 0.0203768 0.510262 0.0197946 0.495634 0.134075 0.477011 0.130012 0.454287 0.125949 0.432079 0.426628 0.0291906 0.412407 0.0156492 0.398186 0.00297454 0.385169 0.000155427 0.370904 0.00085718 0.356638 0.00150451
25.09 12.7519 -1.01213 20.7588 -10.8346 -8.38006 19.0963 -0.34494 9.41598 -6.72145 32.7776 36.4669 -28.2521 33.7621 29.3248 -5.07702 15.5058 4.22385 27.1785 -29.3886 -33.9851 0.993178 0.15948 0.0548419 0.266912 0.467855 0.324509 0.897764 0.453689 0.943383 0.99281 0.120623 0.110068 0.12223 0.69612 1 0.999993 0.1005 0.132032 0.0788541 0.61437 0.999985 0.997987 0.355431 0.463588 0.844022 0.135987 0.548956 0.0745469 0.845351 0.821299 0.992977 0.0636448 2.11839e-007 1.04158e-007 0.691993 0.582322 0.685129 0.017201 0.670855 0.0168426 0.656582 0.0164843 0.642308 0.0161259 0.628035 0.0157676 0.613761 0.0154092 0.598263 0.064636 0.584019 0.135082 0.569775 0.202016 0.428354 0.5586 0.417371 0.548386 0.406387 0.537956 0.0316598 0.52491 0.0307803 0.510293 0.0299009 0.495677 0.10238 0.4784 0.0992778 0.458267 0.0961754 0.438485 0.412057 0.0856393 0.398321 0.0462896 0.384586 0.00945681 0.387102 3.98448e-006 0.372765 0.000475838 0.358428 0.000911385
25.13 13.4752 -1.86913 21.1217 -11.4299 -9.01597 20.1014 -1.86532 7.57309 -2.6509 31.2627 35.5815 -28.4656 34.5411 30.7017 -8.8143 17.8652 7.07373 25.8318 -26.5809 -32.8911 0.995115 0.148282 0.0432187 0.235893 0.507871 0.355372 0.924895 0.424737 0.852917 0.986143 0.135932 0.118257 0.219969 0.686401 1 0.999993 0.0953156 0.121943 0.0611135 0.637447 0.999993 0.998896 0.308809 0.412923 0.701827 0.157272 0.778256 0.186269 0.822615 0.82051 0.993718 0.0645185 2.03124e-007 4.16196e-008 0.713993 0.61437 0.684727 0.0224764 0.670462 0.0220081 0.656197 0.0215398 0.641932 0.0210716 0.627667 0.0206033 0.613402 0.0201351 0.601967 0.0522049 0.587634 0.118698 0.573302 0.181886 0.46016 0.540299 0.448361 0.538671 0.436562 0.536399 0.0537655 0.524923 0.052272 0.510314 0.0507785 0.495707 0.0780667 0.479322 0.0757011 0.460981 0.0733354 0.442878 0.383704 0.162779 0.370914 0.0921911 0.358124 0.0260968 0.3885 -9.8649e-005 0.374112 0.000221788 0.359723 0.000517856
25.17 14.1435 -2.73243 21.4968 -12.0431 -9.68114 21.007 -3.29969 5.72777 0.904882 29.5616 34.6147 -27.8993 35.2056 31.9223 -12.0465 19.9736 9.80125 23.8947 -22.9372 -30.984 0.996506 0.138973 0.0336107 0.207298 0.545593 0.387041 0.944816 0.39549 0.701747 0.974303 0.155331 0.126855 0.348918 0.671312 1 0.999993 0.0933095 0.115872 0.0515566 0.655469 0.999997 0.999371 0.268452 0.36623 0.544189 0.188976 0.897722 0.360018 0.786432 0.809249 0.993788 0.0660424 2.53748e-007 2.10178e-008 0.733635 0.64392 0.682836 0.0316005 0.66861 0.0309422 0.654385 0.0302838 0.640159 0.0296255 0.625933 0.0289671 0.611707 0.0283088 0.604728 0.0418761 0.59033 0.103858 0.575932 0.162767 0.485383 0.502495 0.472937 0.518787 0.460491 0.533543 0.089945 0.524931 0.0874465 0.510329 0.0849481 0.495728 0.0600915 0.479935 0.0582706 0.462818 0.0564496 0.445861 0.341592 0.23653 0.330206 0.144777 0.318819 0.0588083 0.389459 -0.000168915 0.375035 5.15947e-005 0.36061 0.000255623
25.21 14.7672 -3.60767 21.8902 -12.6702 -10.3782 21.8417 -4.64242 3.86665 3.92413 27.5695 33.5081 -26.5064 35.7632 32.9707 -14.882 21.8925 12.3862 21.3525 -18.7444 -28.2931 0.997507 0.131234 0.0257456 0.181349 0.580753 0.419276 0.959341 0.365012 0.53548 0.954042 0.180687 0.135961 0.478964 0.650583 1 0.999992 0.0944756 0.11363 0.0487325 0.669155 0.999998 0.999629 0.234236 0.32394 0.411264 0.231214 0.954642 0.538887 0.737845 0.785691 0.993001 0.0682313 4.17295e-007 1.40205e-008 0.750889 0.671031 0.67834 0.0469696 0.664208 0.045991 0.650076 0.0450125 0.635944 0.044034 0.621812 0.0430554 0.60768 0.0420769 0.606779 0.0333125 0.592332 0.0904824 0.577885 0.144825 0.505117 0.445298 0.492165 0.48833 0.479214 0.528496 0.137512 0.524937 0.133692 0.510339 0.129872 0.495742 0.0474564 0.480344 0.0460183 0.464056 0.0445803 0.447876 0.292432 0.296247 0.282684 0.197976 0.272937 0.105802 0.390024 -0.00021759 0.375579 -6.32373e-005 0.361134 7.98622e-005
25.25 15.351 -4.48265 22.2861 -13.2592 -11.0687 22.6265 -5.91404 1.97991 6.47126 25.2453 32.1931 -24.3578 36.1718 33.8063 -17.3996 23.6608 14.8201 18.2932 -14.2746 -24.929 0.998226 0.124803 0.0194451 0.15833 0.613225 0.451825 0.969878 0.334149 0.398575 0.92094 0.212535 0.14584 0.588466 0.625379 0.999999 0.99999 0.0983598 0.11446 0.052567 0.679079 0.999999 0.999774 0.205694 0.286266 0.310855 0.281725 0.980551 0.681929 0.67936 0.750331 0.990827 0.0710907 8.94322e-007 1.27757e-008 0.765791 0.695783 0.669663 0.0715229 0.655711 0.0700328 0.64176 0.0685428 0.627809 0.0670527 0.613857 0.0655627 0.599906 0.0640726 0.608297 0.0262487 0.593813 0.078526 0.57933 0.128223 0.520381 0.378697 0.507038 0.451481 0.493695 0.519922 0.189911 0.52494 0.184636 0.510345 0.17936 0.495751 0.0394133 0.480618 0.038219 0.464888 0.0370246 0.449232 0.24343 0.340682 0.235316 0.246805 0.227201 0.15862 0.390172 -0.00025173 0.375722 -0.000141404 0.361271 -3.88463e-005
25.29 15.8939 -5.32862 22.6387 -13.7001 -11.6689 23.3894 -7.18341 0.0478769 8.65024 22.6577 30.6426 -21.6292 36.3673 34.3882 -19.614 25.2824 17.0946 14.8561 -9.77225 -21.1125 0.998739 0.119481 0.0145966 0.138593 0.642997 0.484368 0.977545 0.304308 0.296336 0.870233 0.250113 0.156941 0.674234 0.597527 0.999999 0.999987 0.104371 0.117489 0.0647221 0.685627 1 0.999857 0.182227 0.253281 0.236466 0.336578 0.991861 0.786363 0.614547 0.70493 0.985974 0.0746194 2.43811e-006 1.61396e-008 0.778452 0.71824 0.654633 0.107975 0.640995 0.105726 0.627357 0.103476 0.613719 0.101227 0.600081 0.0989773 0.586442 0.0967278 0.609415 0.0204829 0.594905 0.0679777 0.580395 0.113132 0.532079 0.312782 0.518436 0.412252 0.504793 0.506064 0.241208 0.524941 0.234508 0.510348 0.227807 0.495757 0.0356425 0.480802 0.0345624 0.465448 0.0334823 0.450143 0.198824 0.372174 0.192197 0.288495 0.185569 0.209732 0.389755 -0.000275907 0.37532 -0.000195148 0.360885 -0.000119815
25.33 16.3887 -6.1103 22.8743 -13.8432 -12.0626 24.17 -8.54987 -1.97421 10.5525 19.9234 28.8655 -18.5523 36.312 34.7113 -21.4917 26.7414 19.193 11.1955 -5.42847 -17.0957 0.999097 0.115121 0.011086 0.12269 0.670137 0.516516 0.983196 0.276301 0.218978 0.798838 0.292139 0.16991 0.740972 0.568707 0.999997 0.999983 0.112023 0.122033 0.0890233 0.688963 1 0.999905 0.163272 0.225 0.181384 0.391552 0.996631 0.860144 0.547372 0.651937 0.975371 0.0788315 8.1748e-006 2.80726e-008 0.788972 0.738391 0.630365 0.157832 0.617232 0.154544 0.6041 0.151256 0.590967 0.147968 0.577835 0.14468 0.564702 0.141391 0.610236 0.0158599 0.595707 0.0588685 0.581177 0.0997608 0.54099 0.25288 0.527119 0.37228 0.513247 0.485054 0.28802 0.52494 0.280019 0.510349 0.272019 0.495759 0.0364409 0.480926 0.0353367 0.465824 0.0342324 0.450755 0.160331 0.393842 0.154986 0.322422 0.149642 0.255022 0.388357 -0.000292857 0.373974 -0.000232379 0.35959 -0.000175718
25.37 16.822 -6.79674 22.896 -13.5304 -12.1218 25.016 -10.1187 -4.16082 12.24 17.142 26.8857 -15.3609 36.0142 34.8165 -22.9814 28.0236 21.0988 7.44883 -1.36354 -13.0954 0.999341 0.111615 0.0087638 0.111382 0.694771 0.547831 0.987449 0.250353 0.157996 0.707376 0.337215 0.185538 0.793697 0.540172 0.999993 0.999976 0.120974 0.127625 0.131115 0.688986 1 0.999933 0.148422 0.201454 0.140968 0.443121 0.9986 0.910722 0.481528 0.594364 0.952038 0.0838064 3.24352e-005 6.55457e-008 0.797301 0.756043 0.593372 0.220595 0.58101 0.215999 0.568648 0.211404 0.556286 0.206808 0.543924 0.202212 0.531562 0.197616 0.610835 0.0122487 0.596291 0.0512757 0.581747 0.0883847 0.54776 0.200639 0.533715 0.331669 0.51967 0.455531 0.329067 0.524937 0.319926 0.510347 0.310786 0.495758 0.0428506 0.481011 0.0415521 0.466077 0.0402536 0.451165 0.128273 0.408483 0.123997 0.349111 0.119721 0.292894 0.384969 -0.000303129 0.370711 -0.000257674 0.356453 -0.000214852
