t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.81 2.00883 1.12661 0.127999 -0.0806271 -0.15684 3.89204 2.06371 3.69396 7.8413 8.47395 12.2229 13.4273 17.0462 16.8867 14.6167 13.5083 11.4599 9.01092 7.10656 4.88888 0.390342 0.0820919 0.361713 0.400178 0.0923067 0.0788967 0.55796 0.0995474 0.495097 0.666234 0.0939468 0.074741 0.803875 0.131931 0.89857 0.975862 0.10241 0.107516 0.974754 0.132211 0.992358 0.986008 0.137537 0.134264 0.972855 0.116914 0.954296 0.885222 0.138713 0.144724 0.847999 0.093745 0.735607 0.62996 0.123919 0.135446 0.0167655 0.0166402 0.0164162 0.0162935 0.016067 0.0159468 0.0157177 0.0156002 0.0153684 0.0152535 0.0150191 0.0149068 0.242761 0.223645 0.236981 0.231713 0.231201 0.239128 0.32867 0.298879 0.320243 0.343054 0.311815 0.384501 0.438507 0.485244 0.426327 0.485412 0.414146 0.484801 0.469545 0.475322 0.455316 0.458633 0.441087 0.442087 0.421073 0.411487 0.407038 0.382811 0.393002 0.355168 0.324167 0.286147 0.312161 0.256881 0.300154 0.22905
0.85 1.97711 1.09038 0.124729 -0.0779092 -0.136534 3.81762 2.04977 3.56169 7.71984 7.94225 11.6448 12.8695 16.9111 16.9445 14.5572 13.5839 11.5067 9.1606 7.12412 4.86436 0.389077 0.083481 0.361367 0.398561 0.0933073 0.0804957 0.552044 0.100875 0.489143 0.650163 0.0965347 0.0765512 0.791737 0.13652 0.879437 0.972325 0.104244 0.108 0.971617 0.13692 0.992928 0.987609 0.14093 0.13836 0.974738 0.120846 0.958035 0.890048 0.143357 0.149911 0.856492 0.0955443 0.738445 0.630129 0.130222 0.143009 0.0170936 0.0169892 0.0167375 0.0166353 0.0163814 0.0162813 0.0160252 0.0159274 0.0156691 0.0155734 0.015313 0.0152195 0.2413 0.222854 0.235555 0.230202 0.229809 0.236933 0.32398 0.292121 0.315673 0.334314 0.307366 0.373893 0.431356 0.478344 0.419374 0.481685 0.407391 0.484076 0.469038 0.476136 0.454825 0.459755 0.440612 0.443495 0.422812 0.41391 0.408719 0.385327 0.394625 0.357763 0.328268 0.287589 0.31611 0.257686 0.303951 0.229264
0.89 1.94963 1.06404 0.122263 -0.0747409 -0.115892 3.7535 2.04623 3.46029 7.62768 7.47303 11.0958 12.3317 16.7257 16.9626 14.4594 13.6565 11.5503 9.28833 7.13562 4.83361 0.388 0.0848486 0.361134 0.397394 0.0943146 0.0820752 0.546901 0.102175 0.48472 0.636219 0.0990288 0.0784635 0.780979 0.140773 0.85818 0.967709 0.10624 0.108435 0.967497 0.141708 0.993279 0.98885 0.14421 0.142325 0.976067 0.124874 0.961266 0.894341 0.148004 0.155088 0.863933 0.0974708 0.740823 0.629907 0.136704 0.150855 0.0181073 0.0180152 0.0177301 0.0176399 0.0173529 0.0172646 0.0169756 0.0168893 0.0165984 0.016514 0.0162211 0.0161387 0.240101 0.222277 0.234384 0.229047 0.228667 0.235229 0.319846 0.286725 0.311645 0.326714 0.303444 0.364211 0.424637 0.4701 0.412841 0.47706 0.401046 0.482877 0.46808 0.47674 0.453896 0.460633 0.439711 0.44463 0.42418 0.41601 0.410041 0.387548 0.395902 0.360093 0.332014 0.288877 0.319717 0.258372 0.30742 0.229391
0.93 1.92634 1.04617 0.121703 -0.0707933 -0.0947295 3.70014 2.05017 3.38473 7.55294 7.06886 10.5835 11.828 16.4897 16.9377 14.3248 13.7295 11.5951 9.3951 7.14287 4.79779 0.387099 0.086198 0.361001 0.396589 0.0953283 0.0836303 0.542488 0.10347 0.481478 0.624247 0.101426 0.0804569 0.771413 0.144635 0.835656 0.96189 0.108451 0.108873 0.962323 0.146575 0.993436 0.989787 0.147346 0.146135 0.976912 0.128993 0.964077 0.898198 0.152644 0.16025 0.870374 0.099525 0.742801 0.629321 0.143345 0.158964 0.0203637 0.0202754 0.0199395 0.019853 0.0195152 0.0194306 0.019091 0.0190082 0.0186667 0.0185858 0.0182425 0.0181634 0.239111 0.221864 0.233418 0.228177 0.227725 0.233925 0.316222 0.282475 0.308113 0.320178 0.300005 0.355515 0.41843 0.460689 0.406807 0.471607 0.395184 0.48117 0.466654 0.477172 0.452513 0.46131 0.438372 0.445535 0.425228 0.417831 0.411054 0.389511 0.39688 0.362182 0.335389 0.290007 0.322967 0.258929 0.310546 0.229415
0.97 1.90769 1.03622 0.124929 -0.0648342 -0.0710275 3.65824 2.06078 3.33097 7.48677 6.72927 10.1126 11.3685 16.2048 16.8675 14.1547 13.8044 11.6444 9.48205 7.14738 4.75799 0.386388 0.0875317 0.360969 0.396103 0.0963483 0.0851579 0.538762 0.104772 0.479164 0.614073 0.103727 0.0825141 0.762805 0.148079 0.812876 0.954776 0.110908 0.109359 0.956056 0.151519 0.99341 0.990463 0.150308 0.149757 0.977322 0.133198 0.966538 0.901709 0.157265 0.16539 0.875878 0.101707 0.744443 0.62841 0.150125 0.167314 0.0247588 0.0246644 0.024243 0.0241506 0.0237272 0.0236368 0.0232114 0.0231229 0.0226956 0.0226091 0.0221798 0.0220952 0.238298 0.221578 0.232624 0.227539 0.22695 0.232951 0.313069 0.279175 0.305042 0.314613 0.297014 0.347809 0.412747 0.450404 0.401282 0.465446 0.389817 0.478913 0.464743 0.477462 0.45066 0.461817 0.436577 0.446246 0.425999 0.419413 0.411799 0.391248 0.397599 0.364061 0.338392 0.290985 0.325859 0.259355 0.313326 0.22933
1.01 1.89507 1.03493 0.135474 -0.0534931 -0.0398573 3.62924 2.07916 3.2957 7.42352 6.4511 9.68549 10.9596 15.875 16.7514 13.9505 13.8813 11.7002 9.55034 7.1503 4.71525 0.385922 0.0888515 0.36108 0.395964 0.0973751 0.0866561 0.535703 0.106088 0.477624 0.60552 0.105939 0.084621 0.75494 0.151108 0.790831 0.946328 0.11361 0.10993 0.948714 0.15654 0.993199 0.990909 0.153069 0.153161 0.977324 0.137487 0.968701 0.904947 0.161857 0.170498 0.880514 0.104018 0.745815 0.627219 0.157023 0.17588 0.0325583 0.0324462 0.03188 0.0317702 0.0312017 0.0310942 0.0305234 0.0304183 0.0298451 0.0297423 0.0291668 0.0290664 0.237647 0.221402 0.231988 0.227098 0.22633 0.232258 0.310358 0.276657 0.3024 0.309923 0.294442 0.341065 0.407554 0.439617 0.396233 0.458739 0.384912 0.47607 0.462333 0.477626 0.448323 0.46218 0.434313 0.446794 0.426525 0.42079 0.412308 0.392793 0.39809 0.36576 0.341028 0.291823 0.328398 0.259657 0.315767 0.229135
1.05 1.89153 1.04495 0.160603 -0.0290751 0.00827139 3.61571 2.10824 3.27625 7.36055 6.22923 9.30253 10.6038 15.5067 16.5908 13.714 13.959 11.7634 9.6011 7.15248 4.6705 0.385831 0.0901593 0.361457 0.396306 0.09841 0.0881243 0.533329 0.107423 0.476793 0.598422 0.108069 0.0867668 0.747654 0.153748 0.770325 0.936589 0.116536 0.110614 0.940389 0.161636 0.99279 0.991146 0.155603 0.156317 0.976926 0.141856 0.970607 0.907972 0.166406 0.175564 0.884346 0.106458 0.746975 0.625795 0.164017 0.184639 0.0453332 0.0451923 0.0443888 0.0442508 0.0434443 0.0433093 0.0424999 0.0423678 0.0415554 0.0414263 0.040611 0.0404848 0.23717 0.221344 0.231523 0.226853 0.225876 0.231836 0.308068 0.274795 0.300169 0.306021 0.292269 0.335232 0.402798 0.428733 0.391609 0.451671 0.38042 0.472618 0.459428 0.477678 0.445505 0.462415 0.431583 0.447201 0.42683 0.421992 0.412603 0.394177 0.398375 0.367309 0.343314 0.292538 0.330598 0.259847 0.317883 0.228836
1.09 1.90307 1.07208 0.214877 0.0237884 0.0897748 3.6217 2.15294 3.27083 7.29781 6.05736 8.96285 10.3009 15.1085 16.3891 13.4478 14.0357 11.8339 9.63534 7.15457 4.62463 0.386389 0.0914582 0.362387 0.39743 0.0994553 0.0895626 0.531717 0.108777 0.476703 0.592628 0.110126 0.0889441 0.740856 0.156045 0.751899 0.925699 0.119642 0.111432 0.931258 0.166801 0.99216 0.991186 0.157893 0.159202 0.976121 0.146306 0.972283 0.910824 0.170897 0.180576 0.887437 0.109026 0.747978 0.624186 0.171083 0.193561 0.0647489 0.0645831 0.0634 0.0632376 0.062051 0.0618921 0.0607021 0.0605467 0.0593532 0.0592012 0.0580042 0.0578557 0.236922 0.221456 0.231281 0.22685 0.22564 0.231725 0.306197 0.273505 0.298346 0.302833 0.290495 0.330249 0.398419 0.418131 0.387352 0.444429 0.376285 0.468561 0.456052 0.47762 0.442232 0.462533 0.428413 0.447484 0.42693 0.423044 0.412699 0.395422 0.398468 0.368733 0.345265 0.293149 0.332477 0.259938 0.31969 0.228445
1.13 1.93985 1.12641 0.324006 0.131615 0.230234 3.65305 2.22043 3.27906 7.23742 5.92905 8.6646 10.0486 14.6898 16.1509 13.1551 14.109 11.911 9.65389 7.15704 4.57855 0.388135 0.0927533 0.364433 0.399881 0.100515 0.090973 0.531036 0.110149 0.47749 0.588024 0.11212 0.09115 0.734523 0.15805 0.735826 0.913889 0.12288 0.1124 0.921562 0.172024 0.991273 0.991031 0.159933 0.161798 0.974888 0.150836 0.97375 0.913529 0.175317 0.185517 0.889841 0.111724 0.748867 0.62244 0.178197 0.20262 0.0921224 0.0920008 0.0902032 0.0900841 0.088284 0.0881674 0.0863648 0.0862507 0.0844455 0.0843341 0.0825263 0.0824174 0.23703 0.221868 0.231387 0.227214 0.225743 0.232042 0.304771 0.272751 0.296956 0.30031 0.289141 0.326051 0.394374 0.408125 0.383419 0.437184 0.372464 0.463935 0.45226 0.47745 0.438556 0.462539 0.424851 0.447655 0.426831 0.423965 0.412604 0.396551 0.398376 0.370053 0.346902 0.293674 0.334053 0.259945 0.321205 0.227974
1.17 2.01648 1.22256 0.525156 0.332322 0.463849 3.71771 2.32002 3.30291 7.18352 5.83882 8.40565 9.84302 14.2606 15.8822 12.8403 14.1767 11.9935 9.65728 7.16041 4.53322 0.391973 0.0940532 0.368537 0.40451 0.101597 0.0923614 0.531565 0.111536 0.479401 0.58455 0.114062 0.0933879 0.728711 0.159817 0.722174 0.901466 0.126198 0.113528 0.911589 0.177287 0.99008 0.990677 0.161725 0.164104 0.973193 0.155447 0.975021 0.916098 0.179647 0.190372 0.891603 0.11455 0.749681 0.620606 0.185335 0.211785 0.127752 0.127955 0.125091 0.125289 0.122429 0.122624 0.119768 0.119958 0.117106 0.117292 0.114445 0.114626 0.237741 0.222836 0.232081 0.228185 0.22642 0.233014 0.303852 0.272549 0.296061 0.298429 0.28827 0.322579 0.390637 0.398945 0.379786 0.430085 0.368935 0.458813 0.448133 0.477158 0.434553 0.462432 0.420974 0.447723 0.426535 0.42477 0.412317 0.397578 0.398099 0.371285 0.348243 0.294131 0.335345 0.259886 0.322447 0.227437
1.21 2.14954 1.37719 0.858652 0.668055 0.826899 3.82595 2.46227 3.34741 7.14237 5.7833 8.18431 9.6799 13.8305 15.5903 12.5085 14.237 12.0799 9.64581 7.16533 4.48974 0.399181 0.0953715 0.376044 0.412453 0.102713 0.0937414 0.533727 0.112936 0.482796 0.582238 0.115967 0.0956687 0.723549 0.161398 0.710887 0.888775 0.129551 0.11482 0.901638 0.182562 0.988523 0.990113 0.16329 0.166127 0.970994 0.16014 0.976107 0.918534 0.183869 0.195123 0.892761 0.117507 0.750455 0.618735 0.192471 0.221024 0.170269 0.17163 0.166722 0.168054 0.163175 0.164479 0.159627 0.160903 0.15608 0.157328 0.152533 0.153752 0.239461 0.224784 0.23376 0.230152 0.228058 0.234998 0.303555 0.272976 0.295772 0.297209 0.287988 0.319798 0.38721 0.390738 0.376454 0.423258 0.365698 0.4533 0.443773 0.476731 0.430325 0.462208 0.416877 0.447691 0.426036 0.42547 0.411834 0.398515 0.397633 0.372442 0.349307 0.294536 0.33637 0.259776 0.323432 0.22685
1.25 2.3524 1.60383 1.35028 1.17087 1.34573 3.99081 2.65648 3.42041 7.12285 5.76213 8.00034 9.55513 13.4092 15.2831 12.1655 14.2889 12.1689 9.61952 7.17261 4.44939 0.41118 0.0967278 0.388528 0.424964 0.103882 0.0951367 0.538084 0.114342 0.488107 0.581222 0.117853 0.0980135 0.719248 0.162837 0.701873 0.87618 0.132903 0.116279 0.89199 0.187818 0.986531 0.98932 0.164656 0.167887 0.968238 0.164915 0.977018 0.920832 0.187964 0.199748 0.893341 0.120594 0.751222 0.616881 0.199579 0.230303 0.216432 0.220937 0.211923 0.216335 0.207414 0.211732 0.202905 0.207129 0.198396 0.202526 0.193887 0.197923 0.24275 0.228307 0.23697 0.233656 0.231191 0.238479 0.304057 0.274159 0.29626 0.296707 0.288464 0.317699 0.384128 0.383587 0.373458 0.416809 0.362788 0.447524 0.439294 0.476145 0.425982 0.461856 0.41267 0.447558 0.425322 0.426075 0.411144 0.399371 0.396967 0.373529 0.35011 0.294905 0.337143 0.259631 0.324176 0.22623
1.29 2.62927 1.90727 1.9916 1.84884 2.0254 4.22874 2.90715 3.53016 7.13695 5.778 7.85558 9.46541 13.0068 14.9699 11.8177 14.332 12.259 9.5783 7.18331 4.41359 0.429053 0.0981502 0.407435 0.443107 0.105126 0.096581 0.545326 0.115748 0.495756 0.581734 0.11975 0.100455 0.716119 0.164167 0.695075 0.86404 0.13623 0.117911 0.882892 0.193012 0.984031 0.988275 0.165864 0.169416 0.964875 0.169774 0.977762 0.922984 0.19191 0.204225 0.893365 0.123814 0.752016 0.615103 0.206633 0.239588 0.261639 0.273009 0.256188 0.267322 0.250738 0.261634 0.245287 0.255946 0.239836 0.250259 0.234385 0.244571 0.248238 0.234119 0.242327 0.239324 0.236417 0.244002 0.305598 0.276269 0.297762 0.297025 0.289926 0.316315 0.381464 0.37753 0.370868 0.410833 0.360271 0.441633 0.434815 0.475377 0.421638 0.461362 0.408462 0.447322 0.424379 0.426591 0.410233 0.40015 0.396087 0.374551 0.350665 0.295251 0.337677 0.259468 0.32469 0.225595
1.33 2.97136 2.28013 2.72855 2.67862 2.84355 4.55844 3.2112 3.68246 7.20018 5.8354 7.75378 9.40854 12.6342 14.6611 11.4714 14.3669 12.3491 9.52193 7.19861 4.38383 0.452933 0.0996787 0.433625 0.467402 0.106464 0.0981103 0.556193 0.117145 0.506028 0.584038 0.121695 0.103038 0.714573 0.165416 0.690501 0.85271 0.139526 0.119723 0.874554 0.198102 0.980951 0.986955 0.166964 0.170752 0.960855 0.174719 0.978349 0.924983 0.195685 0.208529 0.892845 0.127169 0.752875 0.613468 0.213606 0.248839 0.300932 0.324349 0.294662 0.317592 0.288393 0.310835 0.282123 0.304077 0.275854 0.29732 0.269585 0.290563 0.256443 0.242918 0.250338 0.247755 0.244232 0.252075 0.308481 0.279484 0.300572 0.298284 0.292662 0.315717 0.379332 0.372592 0.368795 0.405422 0.358258 0.435784 0.430449 0.474397 0.417406 0.460708 0.404362 0.446977 0.423188 0.427026 0.409082 0.400856 0.394976 0.375509 0.350984 0.295591 0.337984 0.259304 0.324985 0.224966
1.37 3.35474 2.70134 3.46281 3.60057 3.74586 4.99366 3.55882 3.88103 7.33134 5.9384 7.69928 9.38417 12.3026 14.3681 11.1325 14.3948 12.4384 9.44998 7.21985 4.3616 0.481466 0.101369 0.466852 0.497456 0.107892 0.099747 0.571314 0.118517 0.518973 0.588383 0.123748 0.105824 0.715126 0.166598 0.688213 0.842537 0.142799 0.121731 0.867156 0.20304 0.977245 0.985339 0.16801 0.171941 0.956146 0.17975 0.97879 0.92682 0.199268 0.212636 0.891788 0.130663 0.75384 0.612043 0.220466 0.258014 0.329961 0.370616 0.323087 0.362894 0.316213 0.355173 0.309339 0.347452 0.302464 0.339731 0.29559 0.33201 0.267536 0.255197 0.261166 0.259358 0.254796 0.263019 0.313039 0.283948 0.305012 0.300603 0.296986 0.315998 0.377897 0.368796 0.367399 0.400671 0.356902 0.43014 0.426305 0.473176 0.413387 0.459878 0.400468 0.446515 0.421734 0.427384 0.407676 0.401492 0.393618 0.376403 0.351074 0.295938 0.338071 0.259157 0.325068 0.224363
1.41 3.74334 3.13951 4.07382 4.52485 4.65124 5.53266 3.93879 4.13076 7.55048 6.08838 7.69477 9.39449 12.0232 14.1025 10.8065 14.4179 12.5266 9.36182 7.24848 4.34839 0.511703 0.103295 0.505351 0.531714 0.109376 0.101482 0.59091 0.119849 0.534394 0.595005 0.125981 0.108883 0.718354 0.167719 0.688276 0.833841 0.14608 0.123961 0.860875 0.207779 0.972912 0.98342 0.16906 0.173032 0.950736 0.184867 0.979101 0.928494 0.202636 0.21652 0.890195 0.134301 0.754956 0.610899 0.227185 0.267071 0.346409 0.408268 0.339192 0.399763 0.331976 0.391257 0.324759 0.382752 0.317542 0.374246 0.310325 0.36574 0.281115 0.271021 0.274422 0.274152 0.267729 0.276815 0.319563 0.28973 0.311369 0.304069 0.303175 0.317262 0.377364 0.36617 0.366882 0.396679 0.356399 0.424864 0.42248 0.471693 0.409678 0.458856 0.396875 0.445929 0.420001 0.427672 0.406001 0.40206 0.392001 0.377232 0.350941 0.296308 0.337944 0.259048 0.324946 0.22381
1.45 4.10174 3.56581 4.46593 5.36714 5.48343 6.15444 4.34442 4.43708 7.87501 6.28188 7.73917 9.44465 11.8048 13.8748 10.498 14.4385 12.6136 9.25622 7.28609 4.34577 0.539831 0.105538 0.546104 0.567743 0.110838 0.10326 0.614538 0.121133 0.551948 0.604145 0.128469 0.112281 0.724811 0.168774 0.690696 0.826883 0.149417 0.126452 0.855901 0.212272 0.968023 0.981208 0.170177 0.174078 0.944652 0.190069 0.979297 0.930007 0.205769 0.220156 0.888061 0.13809 0.756274 0.610111 0.233728 0.27596 0.350907 0.436572 0.343597 0.427477 0.336286 0.418382 0.328976 0.409287 0.321665 0.400191 0.314354 0.391096 0.296161 0.289877 0.289109 0.291656 0.282058 0.293011 0.328207 0.29682 0.319791 0.308736 0.311376 0.319625 0.377974 0.364739 0.367475 0.393537 0.356975 0.420111 0.41907 0.46994 0.406371 0.457639 0.393672 0.445216 0.417982 0.427895 0.404049 0.402564 0.390116 0.377995 0.35059 0.296719 0.337605 0.258997 0.324621 0.223332
1.49 4.40683 3.96478 4.6034 6.08281 6.20135 6.82219 4.77441 4.80163 8.31575 6.51032 7.82725 9.54275 11.6525 13.6926 10.2107 14.4592 12.7 9.13139 7.33456 4.3555 0.5625 0.108179 0.585928 0.603096 0.112171 0.104986 0.641071 0.122382 0.571278 0.615992 0.131275 0.116064 0.734898 0.169749 0.69536 0.821831 0.152881 0.129256 0.852453 0.216477 0.962737 0.978744 0.171421 0.175135 0.937966 0.195354 0.979398 0.931365 0.208652 0.223522 0.885371 0.142039 0.75785 0.609756 0.240061 0.284631 0.346051 0.457005 0.338842 0.447484 0.331633 0.437963 0.324423 0.428442 0.317214 0.418921 0.310004 0.4094 0.311243 0.310748 0.303832 0.310963 0.296422 0.310807 0.338893 0.305138 0.330204 0.314624 0.321514 0.323198 0.379967 0.364505 0.369412 0.391317 0.358858 0.416018 0.416172 0.467936 0.40356 0.456234 0.390949 0.444378 0.41568 0.428061 0.401824 0.403005 0.387968 0.378694 0.350021 0.297188 0.337057 0.259026 0.324094 0.222953
1.53 4.64914 4.33441 4.50829 6.66978 6.8018 7.48954 5.22938 5.21973 8.87423 6.76224 7.95113 9.69958 11.5665 13.5596 9.94882 14.4825 12.7869 8.98528 7.39617 4.37978 0.577743 0.111284 0.622543 0.636062 0.113255 0.106537 0.668922 0.123639 0.59207 0.630588 0.134421 0.120241 0.748744 0.170626 0.702019 0.818736 0.156557 0.132434 0.850774 0.220354 0.957299 0.976096 0.172856 0.176265 0.930806 0.200712 0.979425 0.932582 0.211274 0.226601 0.882099 0.146157 0.759748 0.609921 0.246145 0.29303 0.334981 0.471771 0.328002 0.461942 0.321023 0.452114 0.314045 0.442285 0.307066 0.432457 0.300087 0.422628 0.324901 0.332411 0.317165 0.331003 0.30943 0.329278 0.351289 0.314567 0.342281 0.321723 0.333274 0.328077 0.383543 0.365434 0.372889 0.390056 0.362235 0.41269 0.413888 0.465725 0.401346 0.454671 0.388804 0.443425 0.413115 0.428177 0.399344 0.403391 0.385574 0.379329 0.349231 0.297737 0.336297 0.259159 0.323362 0.2227
1.57 4.82842 4.68018 4.23706 7.15191 7.30481 8.10865 5.70831 5.6812 9.54131 7.02663 8.10252 9.92738 11.5421 13.4752 9.71721 14.5109 12.8761 8.81617 7.47355 4.42124 0.58511 0.114903 0.65493 0.665872 0.113976 0.107787 0.696384 0.124975 0.61405 0.647772 0.137883 0.124775 0.766109 0.171389 0.710323 0.817554 0.160537 0.13605 0.851121 0.22387 0.952011 0.973364 0.174543 0.177531 0.923364 0.206133 0.979404 0.93368 0.213632 0.229385 0.878215 0.150459 0.762045 0.610706 0.251941 0.301096 0.320534 0.482884 0.313856 0.472824 0.307179 0.462764 0.300501 0.452704 0.293823 0.442644 0.287145 0.432584 0.335978 0.353757 0.327978 0.350811 0.319979 0.347598 0.364842 0.324977 0.355487 0.329992 0.346132 0.334305 0.388812 0.367445 0.378012 0.389749 0.367212 0.410194 0.412329 0.463387 0.399835 0.452997 0.38734 0.442378 0.410323 0.428252 0.396645 0.403725 0.382968 0.379905 0.348215 0.298387 0.335318 0.259422 0.322421 0.222605
1.61 4.94897 5.00943 3.85583 7.56077 7.73752 8.63834 6.20746 6.17335 10.2976 7.29592 8.27471 10.2378 11.5699 13.434 9.52204 14.5463 12.9695 8.62314 7.56944 4.48272 0.585288 0.119069 0.683088 0.69247 0.114241 0.108626 0.721961 0.126486 0.636942 0.667184 0.141588 0.129587 0.786369 0.172037 0.719899 0.818178 0.164907 0.140162 0.853716 0.227003 0.947181 0.970663 0.176543 0.179001 0.915899 0.211598 0.979359 0.934687 0.215738 0.231875 0.873686 0.15496 0.764826 0.612224 0.257402 0.308766 0.304932 0.491819 0.298579 0.481573 0.292226 0.471326 0.285873 0.46108 0.279521 0.450834 0.273168 0.440588 0.343783 0.373992 0.335598 0.369694 0.327412 0.365172 0.378882 0.336227 0.369167 0.339351 0.359452 0.341857 0.395759 0.37042 0.384766 0.390352 0.373773 0.408558 0.411606 0.461024 0.399133 0.451278 0.38666 0.441268 0.407365 0.428295 0.393786 0.404017 0.380207 0.380428 0.346965 0.299167 0.334114 0.259846 0.321264 0.222699
1.65 5.0167 5.32818 3.4238 7.92377 8.1237 9.04976 6.72132 6.68431 11.1155 7.56721 8.46347 10.6392 11.6371 13.4273 9.37068 14.5898 13.0687 8.40661 7.6862 4.56698 0.579618 0.123798 0.707567 0.71617 0.113988 0.108978 0.744575 0.128271 0.66045 0.688332 0.145424 0.134564 0.808572 0.172586 0.730418 0.820474 0.169731 0.144811 0.858696 0.229735 0.943065 0.968107 0.178914 0.180745 0.908729 0.217083 0.979317 0.935633 0.217613 0.234085 0.86849 0.15968 0.768181 0.614599 0.262482 0.315971 0.289758 0.499482 0.283722 0.489076 0.277685 0.47867 0.271649 0.468265 0.265612 0.457859 0.259575 0.447453 0.348106 0.392679 0.339818 0.38726 0.33153 0.381649 0.392727 0.348168 0.382657 0.349675 0.372587 0.350632 0.40422 0.374215 0.392992 0.391797 0.381764 0.40778 0.411819 0.458749 0.399339 0.449589 0.38686 0.440133 0.404326 0.428316 0.390848 0.404274 0.377371 0.380906 0.345471 0.300104 0.332676 0.260464 0.319881 0.223019
1.69 5.03786 5.64014 2.98577 8.25921 8.47941 9.32847 7.24421 7.20532 11.9631 7.84211 8.66722 11.1346 11.7291 13.4436 9.27129 14.6406 13.1742 8.16866 7.82536 4.67637 0.569695 0.129091 0.729077 0.73738 0.113189 0.108804 0.763627 0.130426 0.68426 0.710674 0.149257 0.139577 0.831586 0.173078 0.741648 0.824313 0.175041 0.150009 0.866055 0.232065 0.939824 0.965794 0.181712 0.182828 0.902214 0.222552 0.979298 0.936552 0.219296 0.236042 0.862625 0.16464 0.772191 0.617951 0.267133 0.322637 0.276073 0.506316 0.270322 0.495768 0.26457 0.485219 0.258819 0.474671 0.253067 0.464123 0.247316 0.453575 0.349133 0.409674 0.34082 0.40336 0.332507 0.396879 0.40578 0.360643 0.395375 0.360802 0.384971 0.360466 0.413892 0.37869 0.402395 0.394 0.390898 0.407834 0.413042 0.456668 0.400526 0.448003 0.38801 0.439014 0.401313 0.428326 0.387936 0.404509 0.374559 0.381349 0.343727 0.30123 0.330997 0.261312 0.318266 0.223606
1.73 5.01869 5.94692 2.57135 8.57614 8.81288 9.47336 7.77159 7.73152 12.8079 8.12549 8.88644 11.7206 11.832 13.4711 9.23197 14.6959 13.2846 7.91325 7.98717 4.81239 0.557089 0.134926 0.748256 0.75646 0.111854 0.108105 0.778927 0.133032 0.708072 0.733693 0.152947 0.144492 0.854281 0.173583 0.753464 0.829577 0.180826 0.155739 0.875596 0.234001 0.937503 0.963789 0.184984 0.185312 0.896729 0.227966 0.97932 0.937466 0.220841 0.237791 0.856123 0.169864 0.776916 0.62239 0.271307 0.32869 0.26455 0.512433 0.259039 0.501757 0.253527 0.491082 0.248016 0.480406 0.242504 0.46973 0.236993 0.459055 0.34732 0.425023 0.33905 0.418008 0.330781 0.410841 0.417588 0.373489 0.40688 0.372548 0.396173 0.371152 0.424369 0.383723 0.412581 0.396885 0.400793 0.408685 0.415304 0.454867 0.402719 0.446581 0.390134 0.437952 0.398453 0.428333 0.385171 0.404729 0.371889 0.381769 0.341731 0.302575 0.329074 0.262424 0.316417 0.224499
