t sr.HeadDorsalOutput sr.HeadVentralOutput sr.VCDorsalOutput:1 sr.VCVentralAOutput:1 sr.VCVentralPOutput:1 sr.VCDorsalOutput:2 sr.VCVentralAOutput:2 sr.VCVentralPOutput:2 sr.VCDorsalOutput:3 sr.VCVentralAOutput:3 sr.VCVentralPOutput:3 sr.VCDorsalOutput:4 sr.VCVentralAOutput:4 sr.VCVentralPOutput:4 sr.VCDorsalOutput:5 sr.VCVentralAOutput:5 sr.VCVentralPOutput:5 sr.VCDorsalOutput:6 sr.VCVentralAOutput:6 sr.VCVentralPOutput:6 DB:1 DD:1 VBA:1 VBP:1 VDA:1 VDP:1 DB:2 DD:2 VBA:2 VBP:2 VDA:2 VDP:2 DB:3 DD:3 VBA:3 VBP:3 VDA:3 VDP:3 DB:4 DD:4 VBA:4 VBP:4 VDA:4 VDP:4 DB:5 DD:5 VBA:5 VBP:5 VDA:5 VDP:5 DB:6 DD:6 VBA:6 VBP:6 VDA:6 VDP:6 m.DorsalMuscleOutput:1 m.VentralMuscleOutput:1 m.DorsalMuscleOutput:2 m.VentralMuscleOutput:2 m.DorsalMuscleOutput:3 m.VentralMuscleOutput:3 m.DorsalMuscleOutput:4 m.VentralMuscleOutput:4 m.DorsalMuscleOutput:5 m.VentralMuscleOutput:5 m.DorsalMuscleOutput:6 m.VentralMuscleOutput:6 m.DorsalMuscleOutput:7 m.VentralMuscleOutput:7 m.DorsalMuscleOutput:8 m.VentralMuscleOutput:8 m.DorsalMuscleOutput:9 m.VentralMuscleOutput:9 m.DorsalMuscleOutput:10 m.VentralMuscleOutput:10 m.DorsalMuscleOutput:11 m.VentralMuscleOutput:11 m.DorsalMuscleOutput:12 m.VentralMuscleOutput:12 m.DorsalMuscleOutput:13 m.VentralMuscleOutput:13 m.DorsalMuscleOutput:14 m.VentralMuscleOutput:14 m.DorsalMuscleOutput:15 m.VentralMuscleOutput:15 m.DorsalMuscleOutput:16 m.VentralMuscleOutput:16 m.DorsalMuscleOutput:17 m.VentralMuscleOutput:17 m.DorsalMuscleOutput:18 m.VentralMuscleOutput:18 m.DorsalMuscleOutput:19 m.VentralMuscleOutput:19 m.DorsalMuscleOutput:20 m.VentralMuscleOutput:20 m.DorsalMuscleOutput:21 m.VentralMuscleOutput:21 m.DorsalMuscleOutput:22 m.VentralMuscleOutput:22 m.DorsalMuscleOutput:23 m.VentralMuscleOutput:23 m.DorsalMuscleOutput:24 m.VentralMuscleOutput:24
0.81 5.28772 5.93091 3.19084 6.97707 7.35076 9.33851 8.2302 9.56763 14.8018 13.6791 16.1247 17.2072 18.3898 17.6055 14.4884 14.2624 12.2133 8.6075 7.57644 5.20258 0.574036 0.102385 0.696115 0.737874 0.0916402 0.0779418 0.815272 0.106466 0.776101 0.892546 0.103009 0.090585 0.958257 0.126344 0.976433 0.991922 0.11511 0.122603 0.990673 0.131425 0.995206 0.988774 0.139839 0.135402 0.974683 0.117631 0.962111 0.897284 0.138019 0.143683 0.843266 0.0944889 0.749098 0.63934 0.122669 0.134454 0.301774 0.455864 0.295487 0.446367 0.2892 0.43687 0.282913 0.427373 0.276626 0.417876 0.270339 0.408378 0.356359 0.408133 0.347874 0.413151 0.33939 0.417451 0.45867 0.436334 0.446909 0.458985 0.435148 0.479854 0.4997 0.511948 0.485819 0.501177 0.471939 0.490208 0.474614 0.476521 0.460232 0.459817 0.44585 0.443254 0.4214 0.414168 0.407353 0.385892 0.393306 0.358614 0.322771 0.289301 0.310817 0.259326 0.298862 0.230833
0.85 5.25782 6.09317 3.08442 7.19435 7.5764 9.28263 8.52927 9.77754 15.0994 13.5671 15.9984 17.3138 18.4276 17.6955 14.51 14.3945 12.3514 8.6864 7.69053 5.26448 0.569429 0.106842 0.707927 0.747612 0.0913743 0.0785592 0.817693 0.109843 0.785358 0.896656 0.106453 0.0934646 0.961521 0.130405 0.97611 0.992373 0.119212 0.126278 0.991548 0.135866 0.995947 0.990395 0.144013 0.13994 0.977293 0.121699 0.966376 0.903813 0.142606 0.148634 0.851224 0.096575 0.755455 0.642825 0.128509 0.14159 0.300953 0.460643 0.294683 0.451046 0.288413 0.441449 0.282143 0.431853 0.275874 0.422256 0.269604 0.412659 0.354059 0.416031 0.345629 0.419946 0.337199 0.423187 0.460694 0.439232 0.448881 0.460948 0.437069 0.480928 0.501227 0.512121 0.487304 0.501563 0.473381 0.490795 0.475426 0.477412 0.461019 0.460991 0.446612 0.444692 0.423372 0.416899 0.40926 0.388902 0.395147 0.361877 0.326663 0.291796 0.314564 0.261071 0.302466 0.231878
0.89 5.22201 6.25913 2.99274 7.39504 7.7888 9.20068 8.84153 10.0161 15.3865 13.5004 15.8961 17.448 18.4323 17.7494 14.525 14.5051 12.4737 8.74357 7.8009 5.32825 0.564971 0.111441 0.719072 0.75696 0.090967 0.0790361 0.819425 0.113422 0.795593 0.90154 0.10971 0.0963458 0.964746 0.134417 0.975799 0.99274 0.123436 0.130087 0.992319 0.140331 0.996514 0.991673 0.148262 0.144485 0.979462 0.125866 0.970005 0.909683 0.147222 0.153558 0.8582 0.0988492 0.761625 0.646399 0.134426 0.148889 0.301186 0.464517 0.294911 0.45484 0.288637 0.445162 0.282362 0.435485 0.276087 0.425807 0.269812 0.41613 0.351596 0.42361 0.343224 0.426549 0.334853 0.428853 0.462406 0.443073 0.450549 0.463621 0.438693 0.48249 0.502814 0.512176 0.488847 0.501822 0.47488 0.491246 0.476091 0.478099 0.461664 0.461923 0.447237 0.445851 0.425014 0.419267 0.410846 0.391598 0.396679 0.364872 0.330205 0.294277 0.317975 0.262853 0.305745 0.233007
0.93 5.18208 6.42678 2.92015 7.57512 7.98433 9.09552 9.16471 10.2821 15.6539 13.4814 15.822 17.6087 18.4073 17.7688 14.539 14.5947 12.5802 8.78267 7.90683 5.39351 0.560861 0.116155 0.729478 0.765816 0.0904449 0.0793878 0.820512 0.117219 0.806521 0.907054 0.112748 0.099198 0.967839 0.138394 0.975585 0.993055 0.127774 0.134027 0.993016 0.144812 0.996948 0.99268 0.152584 0.149041 0.981282 0.130118 0.97308 0.914933 0.151869 0.158458 0.86428 0.101314 0.767583 0.65005 0.140394 0.156317 0.302674 0.467323 0.296369 0.457587 0.290063 0.447851 0.283757 0.438115 0.277451 0.428379 0.271146 0.418643 0.349085 0.430829 0.340773 0.432907 0.332462 0.434383 0.463783 0.447688 0.451891 0.466902 0.439999 0.4845 0.504422 0.512165 0.49041 0.501997 0.476399 0.491597 0.476645 0.478628 0.462202 0.462659 0.447758 0.446781 0.426381 0.421311 0.412168 0.394 0.397955 0.367604 0.333393 0.29672 0.321045 0.26465 0.308697 0.234202
0.97 5.13985 6.59414 2.87158 7.72972 8.15895 8.96916 9.49753 10.5748 15.8947 13.5114 15.7792 17.7936 18.3563 17.7562 14.5565 14.6635 12.6708 8.80747 8.00739 5.45962 0.557309 0.120952 0.739037 0.77408 0.0898386 0.0796343 0.820991 0.121244 0.817914 0.91306 0.115544 0.101994 0.97073 0.142352 0.975542 0.993343 0.132213 0.138086 0.993654 0.149306 0.99728 0.993473 0.156977 0.153612 0.982825 0.134446 0.975676 0.9196 0.156546 0.163336 0.86956 0.10397 0.773302 0.65376 0.146396 0.16384 0.305616 0.468886 0.299249 0.459118 0.292882 0.449349 0.286515 0.439581 0.280148 0.429812 0.273781 0.420044 0.346644 0.437642 0.338391 0.438963 0.330137 0.439711 0.46482 0.452915 0.452902 0.470682 0.440983 0.486904 0.506012 0.512138 0.491956 0.502128 0.4779 0.491878 0.477117 0.479034 0.462659 0.46324 0.448201 0.447525 0.427523 0.423065 0.413272 0.396129 0.399021 0.370078 0.336235 0.299108 0.323781 0.266448 0.311328 0.235447
1.01 5.09723 6.75917 2.85259 7.85342 8.30833 8.823 9.83932 10.894 16.1033 13.5904 15.7699 17.9988 18.2835 17.7145 14.5812 14.7119 12.7454 8.82167 8.10156 5.52574 0.554543 0.125793 0.747617 0.781649 0.0891828 0.0798001 0.820884 0.1255 0.829586 0.919423 0.118082 0.104709 0.973377 0.14631 0.975734 0.993622 0.136736 0.142256 0.994246 0.153806 0.997534 0.994095 0.161439 0.158199 0.984151 0.138839 0.977856 0.92372 0.161255 0.168197 0.874141 0.106815 0.778751 0.657504 0.152414 0.171426 0.310205 0.469027 0.303743 0.459256 0.29728 0.449484 0.290818 0.439713 0.284355 0.429942 0.277892 0.42017 0.344399 0.443992 0.336199 0.444657 0.327999 0.444774 0.465518 0.45861 0.453581 0.474862 0.441645 0.48964 0.507547 0.512139 0.493449 0.502248 0.47935 0.492109 0.477527 0.479347 0.463056 0.463697 0.448586 0.448117 0.428481 0.424564 0.414198 0.398007 0.399916 0.372305 0.338751 0.301425 0.326204 0.268231 0.313658 0.236732
1.05 5.05628 6.91976 2.86938 7.94027 8.42785 8.65807 10.1897 11.2397 16.2752 13.7179 15.7953 18.22 18.1932 17.6469 14.6158 14.74 12.8037 8.82876 8.18826 5.59087 0.552811 0.130629 0.755061 0.788419 0.0885169 0.0799142 0.820199 0.129984 0.841388 0.926014 0.120352 0.107324 0.975761 0.150286 0.976208 0.993906 0.141324 0.146523 0.994797 0.158312 0.997728 0.99458 0.165967 0.162804 0.985304 0.143285 0.979674 0.927326 0.165997 0.173048 0.878123 0.109845 0.783898 0.661246 0.158436 0.179046 0.316626 0.467559 0.310029 0.457818 0.303433 0.448077 0.296837 0.438336 0.29024 0.428595 0.283644 0.418855 0.342482 0.449811 0.334327 0.449925 0.326173 0.449511 0.465879 0.464648 0.453933 0.479347 0.441988 0.492645 0.509001 0.512206 0.494862 0.502383 0.480723 0.492308 0.477888 0.479586 0.463406 0.464056 0.448925 0.448588 0.429291 0.425839 0.414982 0.399654 0.400672 0.374296 0.340967 0.303655 0.328338 0.269987 0.31571 0.238043
1.09 5.0193 7.07371 2.92879 7.98401 8.51263 8.47538 10.5483 11.6121 16.4065 13.8931 15.8566 18.4526 18.0903 17.5571 14.6625 14.7482 12.8452 8.83196 8.26641 5.65386 0.552382 0.135403 0.761189 0.794279 0.0878843 0.0800104 0.818934 0.134691 0.853192 0.932714 0.122351 0.10982 0.977875 0.154296 0.97699 0.994205 0.145956 0.150874 0.99531 0.162822 0.997875 0.994956 0.170557 0.167427 0.98632 0.147776 0.981178 0.930449 0.170774 0.177894 0.881598 0.113053 0.788709 0.664948 0.164452 0.186677 0.325049 0.464286 0.318277 0.454613 0.311505 0.444941 0.304733 0.435268 0.297961 0.425596 0.291189 0.415923 0.341034 0.455017 0.332914 0.454694 0.324794 0.453858 0.465907 0.47092 0.45396 0.48405 0.442014 0.495854 0.510352 0.512372 0.496175 0.502556 0.481999 0.492487 0.478211 0.479769 0.46372 0.464336 0.449229 0.448959 0.429982 0.426916 0.415649 0.40109 0.401316 0.376063 0.342914 0.305785 0.330213 0.271702 0.317513 0.239369
1.13 4.98884 7.21868 3.0382 7.97804 8.5576 8.27617 10.9147 12.011 16.4937 14.1151 15.9544 18.6918 17.9792 17.4487 14.7225 14.7367 12.8698 8.83414 8.33496 5.71353 0.553551 0.14005 0.765799 0.799117 0.087334 0.0801269 0.817082 0.13961 0.864886 0.939406 0.124079 0.112182 0.979724 0.158356 0.978084 0.994525 0.15061 0.155298 0.995785 0.167334 0.997984 0.995243 0.175205 0.172068 0.987228 0.152303 0.982407 0.933117 0.175587 0.18274 0.884655 0.116429 0.79315 0.668562 0.170457 0.194298 0.335623 0.459008 0.328631 0.449445 0.321639 0.439883 0.314647 0.43032 0.307655 0.420757 0.300663 0.411195 0.340209 0.459517 0.332109 0.458886 0.324009 0.457753 0.465601 0.47733 0.453662 0.488893 0.441724 0.499202 0.511588 0.512658 0.497377 0.502782 0.483166 0.492658 0.478503 0.479909 0.464003 0.464555 0.449503 0.449252 0.430576 0.427821 0.416223 0.402332 0.401871 0.377618 0.344623 0.307801 0.331859 0.273362 0.319095 0.240695
1.17 4.96773 7.35222 3.20534 7.91566 8.55755 8.06222 11.2878 12.4363 16.533 14.3831 16.0897 18.9328 17.8643 17.3255 14.7968 14.7062 12.8773 8.83782 8.39293 5.76861 0.556631 0.144495 0.768666 0.802808 0.08692 0.0803068 0.814635 0.144727 0.876366 0.945983 0.125538 0.114396 0.98132 0.162476 0.97947 0.994869 0.155263 0.15978 0.996224 0.17185 0.998065 0.995457 0.179908 0.176726 0.988049 0.156857 0.983394 0.935356 0.180436 0.187595 0.887374 0.119962 0.797186 0.672037 0.176452 0.201892 0.348465 0.451519 0.341205 0.442113 0.333946 0.432706 0.326686 0.4233 0.319426 0.413893 0.312167 0.404486 0.340173 0.463203 0.332074 0.462416 0.323975 0.461129 0.46496 0.483797 0.453038 0.493802 0.441116 0.502628 0.512702 0.513077 0.49846 0.503073 0.484218 0.492826 0.478769 0.480014 0.46426 0.464724 0.449752 0.44948 0.431093 0.428574 0.416723 0.403398 0.402353 0.378973 0.346127 0.309688 0.333308 0.274952 0.320488 0.242006
1.21 4.95907 7.47175 3.43798 7.79021 8.50722 7.83613 11.6664 12.8876 16.5203 14.6966 16.263 19.1709 17.75 17.1911 14.8856 14.6573 12.8676 8.84518 8.43938 5.81784 0.561949 0.148652 0.769531 0.805221 0.0867028 0.0805987 0.811593 0.150025 0.887534 0.952346 0.126739 0.116452 0.982677 0.166667 0.981109 0.995235 0.159897 0.16431 0.996625 0.176368 0.998123 0.995612 0.18466 0.181401 0.9888 0.16143 0.984167 0.937189 0.185324 0.192463 0.889824 0.123638 0.800784 0.675318 0.182439 0.209451 0.363636 0.441625 0.35606 0.432424 0.348485 0.423224 0.340909 0.414023 0.333333 0.404822 0.325757 0.395622 0.341102 0.465952 0.332981 0.465187 0.324859 0.463918 0.463984 0.490246 0.452087 0.498712 0.44019 0.506071 0.513691 0.513632 0.499422 0.50343 0.485153 0.492997 0.47901 0.480093 0.464495 0.464853 0.44998 0.449656 0.431548 0.429195 0.417163 0.404301 0.402778 0.380137 0.347457 0.311433 0.334588 0.276458 0.321719 0.243286
1.25 4.96621 7.57458 3.74339 7.59547 8.40161 7.6018 12.0482 13.3637 16.4514 15.0553 16.4753 19.4013 17.6399 17.0489 14.9887 14.5906 12.8406 8.858 8.47342 5.85994 0.569829 0.152429 0.768104 0.806211 0.0867504 0.0810566 0.807971 0.155483 0.898294 0.958403 0.127691 0.118341 0.983806 0.170934 0.982944 0.995621 0.164492 0.168875 0.996991 0.18089 0.998163 0.995719 0.189458 0.186091 0.989494 0.166015 0.984747 0.938635 0.190249 0.197352 0.892071 0.127441 0.80391 0.678348 0.188425 0.216969 0.381118 0.429157 0.373178 0.420216 0.365238 0.411275 0.357298 0.402335 0.349358 0.393394 0.341418 0.384453 0.343181 0.467625 0.33501 0.467095 0.326839 0.466047 0.462672 0.496611 0.450809 0.50356 0.438945 0.509474 0.514557 0.514315 0.500264 0.503853 0.485971 0.493173 0.479231 0.480152 0.464709 0.46495 0.450187 0.449789 0.431953 0.429698 0.417554 0.405054 0.403156 0.381122 0.348642 0.313022 0.335729 0.277862 0.322817 0.244515
1.29 4.99266 7.65795 4.12756 7.32625 8.23636 7.36486 12.4297 13.8624 16.3213 15.459 16.7276 19.619 17.5376 16.902 15.1053 14.5069 12.7964 8.87772 8.49424 5.89365 0.580571 0.155728 0.764059 0.805622 0.0871397 0.0817412 0.803814 0.161076 0.908551 0.964076 0.128411 0.120059 0.984718 0.175281 0.984907 0.996022 0.169034 0.173464 0.99732 0.185416 0.99819 0.995785 0.194295 0.190795 0.990142 0.170604 0.985153 0.939709 0.195213 0.202267 0.894167 0.131354 0.806535 0.681068 0.194419 0.224446 0.400781 0.414017 0.392431 0.405392 0.384082 0.396766 0.375732 0.388141 0.367383 0.379515 0.359033 0.37089 0.346597 0.468065 0.338344 0.468021 0.330092 0.467435 0.461032 0.502828 0.449211 0.508289 0.43739 0.512785 0.515303 0.51511 0.500989 0.504333 0.486675 0.493355 0.479431 0.480195 0.464903 0.465022 0.450375 0.449889 0.432317 0.430098 0.417907 0.405669 0.403496 0.381936 0.349709 0.314443 0.336757 0.27915 0.323805 0.245676
1.33 5.04197 7.71912 4.59416 6.9793 8.00845 7.13333 12.8058 14.3795 16.1251 15.9078 17.021 19.8187 17.4463 16.7535 15.2341 14.4073 12.7351 8.90542 8.50101 5.91769 0.594415 0.158444 0.757041 0.80329 0.0879582 0.0827197 0.799209 0.166771 0.918214 0.969298 0.128921 0.121603 0.985423 0.179706 0.986923 0.996431 0.17351 0.178067 0.997613 0.189946 0.998209 0.995817 0.199167 0.19551 0.990749 0.175192 0.985398 0.940427 0.200217 0.207216 0.896159 0.135358 0.808626 0.683419 0.200434 0.231887 0.422349 0.396221 0.41355 0.387966 0.404751 0.379711 0.395952 0.371457 0.387153 0.363202 0.378354 0.354948 0.351526 0.467095 0.343157 0.467837 0.334787 0.468001 0.459083 0.508837 0.447311 0.512845 0.43554 0.515955 0.515931 0.515993 0.501599 0.504859 0.487268 0.493543 0.479613 0.480226 0.465079 0.465074 0.450545 0.44996 0.432649 0.430404 0.418228 0.406154 0.403806 0.382587 0.350683 0.315683 0.337695 0.280304 0.324706 0.246748
1.37 5.11766 7.75542 5.14327 6.5544 7.71693 6.91822 13.1688 14.9085 15.8581 16.4015 17.3568 19.9947 17.3694 16.6065 15.3734 14.2928 12.657 8.94188 8.49301 5.93083 0.611489 0.160477 0.74669 0.799055 0.0893058 0.0840664 0.794306 0.172532 0.927189 0.974019 0.129246 0.122977 0.985923 0.184207 0.988917 0.996839 0.17791 0.182674 0.997874 0.19448 0.998222 0.995823 0.20407 0.200236 0.991321 0.17977 0.98549 0.940796 0.20526 0.212205 0.898086 0.13943 0.810152 0.685341 0.206484 0.239302 0.445376 0.375959 0.436097 0.368126 0.426819 0.360294 0.41754 0.352461 0.408261 0.344629 0.398983 0.336796 0.358123 0.464524 0.349596 0.466405 0.341069 0.467655 0.456861 0.514583 0.445146 0.517179 0.433432 0.518943 0.516445 0.516933 0.502099 0.505415 0.487754 0.493735 0.479776 0.480248 0.465237 0.46511 0.450698 0.450008 0.432954 0.430626 0.418522 0.406517 0.404091 0.383082 0.351585 0.316729 0.338563 0.281308 0.325542 0.24771
1.41 5.22299 7.76438 5.77027 6.0555 7.36387 6.73397 13.5079 15.4393 15.5164 16.9393 17.7363 20.1405 17.3101 16.4643 15.5205 14.1649 12.5627 8.98752 8.46951 5.93186 0.631762 0.161731 0.732682 0.792782 0.0912959 0.0858618 0.789341 0.178314 0.935391 0.978204 0.129422 0.124192 0.986216 0.188777 0.990821 0.99724 0.182226 0.187274 0.998102 0.19902 0.998234 0.995806 0.208998 0.20497 0.99186 0.184333 0.985438 0.940825 0.210342 0.21724 0.899977 0.143551 0.811082 0.686773 0.212588 0.246704 0.469251 0.353644 0.459475 0.346277 0.449699 0.338909 0.439923 0.331542 0.430147 0.324174 0.420371 0.316806 0.366492 0.460154 0.357766 0.463583 0.34904 0.46631 0.45443 0.52001 0.442778 0.521246 0.431126 0.521714 0.516847 0.5179 0.502491 0.505985 0.488134 0.493929 0.479921 0.480263 0.465378 0.465132 0.450835 0.450037 0.433236 0.43077 0.418795 0.406765 0.404354 0.383426 0.352434 0.317568 0.33938 0.282144 0.326327 0.248541
1.45 5.36082 7.7438 6.465 5.49146 6.95499 6.59831 13.8091 15.9578 15.0986 17.5196 18.1608 20.2493 17.2723 16.3307 15.6724 14.0255 12.453 9.04252 8.42998 5.91963 0.654989 0.162133 0.714801 0.784386 0.0940556 0.0881918 0.784652 0.184061 0.942739 0.981838 0.129492 0.125265 0.986296 0.193409 0.992575 0.997625 0.186456 0.191859 0.9983 0.203563 0.998249 0.995774 0.213946 0.20971 0.992367 0.188874 0.985245 0.940519 0.215463 0.222328 0.901853 0.147696 0.811384 0.687656 0.218763 0.254111 0.493237 0.32993 0.482961 0.323056 0.472685 0.316183 0.46241 0.309309 0.452134 0.302436 0.441858 0.295562 0.376669 0.453801 0.3677 0.459242 0.358732 0.46389 0.451893 0.525066 0.440306 0.525007 0.428719 0.524241 0.517138 0.518859 0.502773 0.506551 0.488408 0.494123 0.480051 0.480275 0.465504 0.465145 0.450957 0.450052 0.433499 0.430842 0.419049 0.406903 0.404599 0.383625 0.353244 0.318188 0.340161 0.282796 0.327078 0.24922
1.49 5.53337 7.69183 7.21192 4.876 6.49974 6.53118 14.0553 16.446 14.6063 18.1394 18.631 20.3141 17.2603 16.2103 15.8252 13.8776 12.3294 9.10679 8.37411 5.89313 0.680692 0.161635 0.693022 0.77387 0.0977252 0.0911446 0.780685 0.189706 0.949166 0.984924 0.12951 0.126226 0.986149 0.198092 0.994137 0.997987 0.190595 0.196417 0.998469 0.20811 0.998268 0.995732 0.21891 0.214455 0.992843 0.193387 0.984915 0.939884 0.220624 0.227477 0.903731 0.151842 0.811028 0.687931 0.22503 0.261544 0.516551 0.305667 0.505789 0.299299 0.495028 0.292931 0.484266 0.286563 0.473505 0.280195 0.462744 0.273827 0.38859 0.445324 0.379338 0.453283 0.370086 0.460337 0.449396 0.529703 0.437873 0.528429 0.42635 0.526507 0.517316 0.519783 0.502946 0.507097 0.488576 0.494312 0.480164 0.480284 0.465614 0.465151 0.451063 0.450054 0.433743 0.430846 0.419285 0.406934 0.404827 0.38368 0.35403 0.318576 0.340917 0.283246 0.327805 0.249726
1.53 5.742 7.60702 7.99122 4.22657 6.01056 6.55262 14.2279 16.8832 14.0465 18.7939 19.1469 20.3283 17.2791 16.1086 15.9743 13.7249 12.1945 9.18 8.30205 5.8516 0.708172 0.160232 0.667588 0.761353 0.102454 0.0948071 0.777968 0.195171 0.954622 0.987484 0.129544 0.127118 0.985757 0.202817 0.995479 0.998321 0.194643 0.200938 0.998613 0.21266 0.998297 0.995685 0.223883 0.219202 0.993286 0.197865 0.984451 0.938927 0.225824 0.232692 0.905618 0.155965 0.809988 0.687543 0.23141 0.269027 0.538467 0.281814 0.527248 0.275943 0.51603 0.270072 0.504812 0.2642 0.493594 0.258329 0.482376 0.252458 0.402085 0.434661 0.392511 0.445665 0.382938 0.455628 0.447134 0.533878 0.435669 0.531487 0.424204 0.528501 0.517376 0.520644 0.503004 0.50761 0.488633 0.494494 0.480263 0.480294 0.46571 0.465152 0.451156 0.450048 0.433971 0.430784 0.419505 0.406861 0.40504 0.383597 0.354799 0.318721 0.341659 0.283478 0.328518 0.250037
1.57 5.98688 7.48837 8.78099 3.56211 5.50135 6.67986 14.3089 17.248 13.4316 19.4764 19.7068 20.286 17.3342 16.0321 16.1146 13.5724 12.0514 9.26159 8.21445 5.7946 0.736576 0.157969 0.639052 0.747088 0.108395 0.0992607 0.777062 0.200368 0.959079 0.989559 0.129672 0.127997 0.985098 0.207571 0.996595 0.998622 0.198598 0.205412 0.998732 0.217212 0.998339 0.995642 0.228862 0.223949 0.993694 0.202303 0.983859 0.937663 0.231063 0.237981 0.907518 0.160042 0.808246 0.686445 0.237924 0.276585 0.558404 0.259309 0.54677 0.253907 0.535137 0.248504 0.523504 0.243102 0.51187 0.2377 0.500237 0.232298 0.416869 0.421866 0.406944 0.436429 0.397018 0.449792 0.445342 0.537556 0.433923 0.534164 0.422504 0.530224 0.517312 0.521423 0.502943 0.508077 0.488573 0.494665 0.480348 0.480305 0.465792 0.465152 0.451236 0.450036 0.434183 0.43066 0.419711 0.406688 0.405238 0.383379 0.35556 0.318612 0.342392 0.283475 0.329223 0.250134
1.61 6.26683 7.33549 9.55984 2.90062 4.98559 6.92437 14.2834 17.5211 12.7805 20.1779 20.3073 20.1834 17.4307 15.9875 16.2408 13.4258 11.9047 9.35065 8.11267 5.72216 0.765 0.15494 0.608234 0.731447 0.1157 0.104576 0.778476 0.2052 0.962526 0.9912 0.129983 0.128929 0.984149 0.212342 0.99749 0.998887 0.202462 0.209825 0.998829 0.221763 0.998397 0.995611 0.233841 0.228693 0.994066 0.206696 0.98315 0.936117 0.236339 0.243349 0.909429 0.164049 0.805797 0.684599 0.244594 0.284247 0.57598 0.238964 0.563981 0.233985 0.551981 0.229007 0.539982 0.224028 0.527982 0.21905 0.515982 0.214072 0.43257 0.407128 0.42227 0.425709 0.411971 0.442912 0.44428 0.540711 0.432888 0.536451 0.421496 0.531686 0.517117 0.522109 0.502752 0.508492 0.488388 0.494825 0.480421 0.480321 0.465863 0.465152 0.451304 0.450022 0.43438 0.430478 0.4199 0.40642 0.405421 0.383031 0.356318 0.318241 0.343121 0.283225 0.329924 0.249997
1.65 6.57926 7.14876 10.3092 2.25712 4.47473 7.28984 14.1423 17.6879 12.1174 20.8877 20.9424 20.0185 17.5735 15.9816 16.3476 13.2918 11.7594 9.44592 7.99879 5.63486 0.792597 0.151285 0.57612 0.714878 0.124504 0.110809 0.782577 0.209572 0.964964 0.992464 0.130572 0.129993 0.982891 0.217118 0.998186 0.999114 0.206234 0.214165 0.998905 0.226313 0.998471 0.995601 0.238815 0.233433 0.9944 0.211038 0.982341 0.934327 0.241651 0.2488 0.911346 0.167964 0.802655 0.681984 0.25144 0.292039 0.591015 0.221397 0.578702 0.216784 0.56639 0.212172 0.554077 0.207559 0.541764 0.202947 0.529451 0.198334 0.448756 0.390769 0.438072 0.413736 0.427387 0.435129 0.444201 0.543325 0.432811 0.53835 0.421421 0.532902 0.51678 0.522696 0.502425 0.508852 0.48807 0.494969 0.480481 0.480341 0.465921 0.465155 0.451361 0.450009 0.43456 0.43024 0.420075 0.406062 0.405589 0.382562 0.357073 0.317602 0.343848 0.282717 0.330623 0.249611
1.69 6.92017 6.92947 11.015 1.64239 3.97706 7.77143 13.8829 17.74 11.4702 21.5934 21.6039 19.7919 17.7657 16.0206 16.4298 13.1771 11.6214 9.5457 7.87558 5.53387 0.81867 0.147175 0.543705 0.697842 0.134927 0.117999 0.789514 0.213399 0.966389 0.993407 0.131536 0.131268 0.981317 0.221887 0.998711 0.999305 0.209915 0.218419 0.998963 0.230861 0.998565 0.995621 0.243779 0.238164 0.994695 0.215327 0.981461 0.932349 0.246998 0.254339 0.913258 0.171768 0.798857 0.6786 0.25848 0.29999 0.603492 0.207025 0.59092 0.202712 0.578347 0.198399 0.565774 0.194086 0.553201 0.189773 0.540629 0.18546 0.464989 0.373213 0.453917 0.400811 0.442846 0.42663 0.445314 0.545387 0.433896 0.539864 0.422478 0.533895 0.516293 0.523186 0.501951 0.509156 0.48761 0.495098 0.480531 0.480368 0.465969 0.465164 0.451408 0.450001 0.434724 0.429954 0.420233 0.405624 0.405743 0.381984 0.357828 0.316698 0.344575 0.281946 0.331322 0.248966
1.73 7.28458 6.68009 11.6681 1.06366 3.49816 8.35691 13.5098 17.6756 10.8679 22.2818 22.281 19.5065 18.009 16.1091 16.4828 13.088 11.4964 9.64785 7.74644 5.42101 0.842722 0.142792 0.511868 0.680759 0.147055 0.126166 0.79919 0.216616 0.966777 0.994083 0.132965 0.132832 0.979439 0.226638 0.999095 0.999462 0.213506 0.222573 0.999004 0.235403 0.998676 0.995679 0.248727 0.242884 0.994951 0.219562 0.980547 0.930257 0.252375 0.259964 0.915153 0.175445 0.794469 0.67447 0.26573 0.308124 0.613507 0.1961 0.600725 0.192014 0.587944 0.187929 0.575163 0.183843 0.562381 0.179758 0.5496 0.175673 0.480858 0.354932 0.469409 0.387272 0.45796 0.417622 0.447757 0.546885 0.436276 0.541001 0.424795 0.534688 0.515652 0.523584 0.501328 0.509408 0.487004 0.49521 0.48057 0.480403 0.466008 0.465182 0.451445 0.450002 0.434872 0.42963 0.420376 0.405121 0.40588 0.381315 0.35858 0.315536 0.345299 0.280913 0.332018 0.248055
